id,teacher,model,input_tokens,output_tokens,hit_token_cap,error,generation_time_s,timestamp
794,sonnet,claude-sonnet-4-6,383,639,False,,9.6,2026-05-19T23:41:00.746265+00:00
794,gpt4,gpt-5.4,355,369,False,,5.5,2026-05-19T23:41:00.739018+00:00
794,oss,api-gpt-oss-120b,416,948,False,,5.4,2026-05-19T23:41:00.742677+00:00
795,sonnet,claude-sonnet-4-6,350,223,False,,4.2,2026-05-19T23:41:05.054171+00:00
795,gpt4,gpt-5.4,306,212,False,,2.99,2026-05-19T23:41:05.039642+00:00
795,oss,api-gpt-oss-120b,367,455,False,,2.51,2026-05-19T23:41:05.046555+00:00
796,sonnet,claude-sonnet-4-6,368,2037,False,,24.88,2026-05-19T23:41:30.236164+00:00
796,gpt4,gpt-5.4,334,1116,False,,13.97,2026-05-19T23:41:29.941365+00:00
796,oss,api-gpt-oss-120b,395,3801,False,,21.5,2026-05-19T23:41:30.046705+00:00
797,sonnet,claude-sonnet-4-6,342,1053,False,,16.6,2026-05-19T23:42:01.248405+00:00
797,gpt4,gpt-5.4,315,1548,False,,20.7,2026-05-19T23:42:00.922134+00:00
797,oss,api-gpt-oss-120b,376,4913,False,,30.09,2026-05-19T23:42:01.037150+00:00
798,sonnet,claude-sonnet-4-6,297,1201,False,,17.59,2026-05-19T23:42:19.148563+00:00
798,gpt4,gpt-5.4,265,366,False,,5.99,2026-05-19T23:42:19.139644+00:00
798,oss,api-gpt-oss-120b,326,1718,False,,10.5,2026-05-19T23:42:19.144357+00:00
799,sonnet,claude-sonnet-4-6,262,1299,False,,25.7,2026-05-19T23:43:04.949359+00:00
799,gpt4,gpt-5.4,236,1613,False,,24.5,2026-05-19T23:43:04.939972+00:00
799,oss,api-gpt-oss-120b,297,7185,False,,45.69,2026-05-19T23:43:04.944895+00:00
800,sonnet,claude-sonnet-4-6,277,179,False,,4.3,2026-05-19T23:43:10.137140+00:00
800,gpt4,gpt-5.4,252,227,False,,3.39,2026-05-19T23:43:09.339011+00:00
800,oss,api-gpt-oss-120b,313,648,False,,3.6,2026-05-19T23:43:09.342307+00:00
801,sonnet,claude-sonnet-4-6,581,1263,False,,21.1,2026-05-19T23:43:39.635665+00:00
801,gpt4,gpt-5.4,508,728,False,,11.09,2026-05-19T23:43:39.439902+00:00
801,oss,api-gpt-oss-120b,569,4377,False,,29.25,2026-05-19T23:43:39.538556+00:00
802,sonnet,claude-sonnet-4-6,254,65,False,,2.0,2026-05-19T23:43:41.943025+00:00
802,gpt4,gpt-5.4,221,98,False,,2.0,2026-05-19T23:43:41.741404+00:00
802,oss,api-gpt-oss-120b,282,169,False,,1.39,2026-05-19T23:43:41.840197+00:00
803,sonnet,claude-sonnet-4-6,290,186,False,,3.73,2026-05-19T23:43:47.345035+00:00
803,gpt4,gpt-5.4,265,249,False,,3.37,2026-05-19T23:43:46.652823+00:00
803,oss,api-gpt-oss-120b,326,641,False,,4.5,2026-05-19T23:43:47.237330+00:00
804,sonnet,claude-sonnet-4-6,947,1165,False,,14.06,2026-05-19T23:44:02.045084+00:00
804,gpt4,gpt-5.4,777,516,False,,6.1,2026-05-19T23:44:02.038139+00:00
804,oss,api-gpt-oss-120b,838,2388,False,,14.5,2026-05-19T23:44:02.041658+00:00
805,sonnet,claude-sonnet-4-6,903,823,False,,15.6,2026-05-19T23:44:18.137590+00:00
805,gpt4,gpt-5.4,867,226,False,,3.39,2026-05-19T23:44:17.739164+00:00
805,oss,api-gpt-oss-120b,928,1675,False,,9.19,2026-05-19T23:44:17.743814+00:00
806,sonnet,claude-sonnet-4-6,352,562,False,,6.89,2026-05-19T23:44:25.045398+00:00
806,gpt4,gpt-5.4,297,441,False,,5.89,2026-05-19T23:44:25.037866+00:00
806,oss,api-gpt-oss-120b,358,760,False,,4.29,2026-05-19T23:44:25.041532+00:00
807,sonnet,claude-sonnet-4-6,438,478,False,,7.7,2026-05-19T23:44:40.636757+00:00
807,gpt4,gpt-5.4,372,527,False,,5.54,2026-05-19T23:44:40.539133+00:00
807,oss,api-gpt-oss-120b,433,2727,False,,15.39,2026-05-19T23:44:40.543487+00:00
808,sonnet,claude-sonnet-4-6,656,1052,False,,12.27,2026-05-19T23:45:01.540542+00:00
808,gpt4,gpt-5.4,618,595,False,,8.5,2026-05-19T23:45:01.387958+00:00
808,oss,api-gpt-oss-120b,679,3692,False,,20.55,2026-05-19T23:45:01.445083+00:00
809,sonnet,claude-sonnet-4-6,320,1494,False,,20.1,2026-05-19T23:45:58.039463+00:00
809,gpt4,gpt-5.4,283,1768,False,,23.44,2026-05-19T23:45:57.949287+00:00
809,oss,api-gpt-oss-120b,344,9121,False,,56.21,2026-05-19T23:45:57.958177+00:00
810,sonnet,claude-sonnet-4-6,461,940,False,,15.1,2026-05-19T23:46:13.838541+00:00
810,gpt4,gpt-5.4,408,443,False,,5.71,2026-05-19T23:46:13.435663+00:00
810,oss,api-gpt-oss-120b,469,1561,False,,9.6,2026-05-19T23:46:13.736043+00:00
811,sonnet,claude-sonnet-4-6,230,107,False,,2.57,2026-05-19T23:46:17.848352+00:00
811,gpt4,gpt-5.4,205,191,False,,2.88,2026-05-19T23:46:17.838593+00:00
811,oss,api-gpt-oss-120b,266,474,False,,3.7,2026-05-19T23:46:17.842854+00:00
812,sonnet,claude-sonnet-4-6,226,195,False,,3.3,2026-05-19T23:46:21.436611+00:00
812,gpt4,gpt-5.4,200,152,False,,3.4,2026-05-19T23:46:21.338622+00:00
812,oss,api-gpt-oss-120b,261,448,False,,3.2,2026-05-19T23:46:21.343073+00:00
813,sonnet,claude-sonnet-4-6,459,288,False,,5.5,2026-05-19T23:46:26.955849+00:00
813,gpt4,gpt-5.4,418,171,False,,3.2,2026-05-19T23:46:26.949481+00:00
813,oss,api-gpt-oss-120b,479,465,False,,3.6,2026-05-19T23:46:26.952586+00:00
814,sonnet,claude-sonnet-4-6,764,1787,False,,18.88,2026-05-19T23:47:01.747284+00:00
814,gpt4,gpt-5.4,667,606,False,,7.38,2026-05-19T23:47:01.640101+00:00
814,oss,api-gpt-oss-120b,728,5441,False,,34.63,2026-05-19T23:47:01.736778+00:00
815,sonnet,claude-sonnet-4-6,662,531,False,,6.99,2026-05-19T23:47:10.053678+00:00
815,gpt4,gpt-5.4,575,493,False,,7.92,2026-05-19T23:47:09.960309+00:00
815,oss,api-gpt-oss-120b,636,1318,False,,7.61,2026-05-19T23:47:10.043130+00:00
816,sonnet,claude-sonnet-4-6,637,230,False,,3.7,2026-05-19T23:47:14.243008+00:00
816,gpt4,gpt-5.4,546,238,False,,3.5,2026-05-19T23:47:13.944407+00:00
816,oss,api-gpt-oss-120b,607,617,False,,3.5,2026-05-19T23:47:14.143373+00:00
817,sonnet,claude-sonnet-4-6,227,59,False,,1.79,2026-05-19T23:47:16.752080+00:00
817,gpt4,gpt-5.4,198,142,False,,2.39,2026-05-19T23:47:16.744088+00:00
817,oss,api-gpt-oss-120b,259,380,False,,2.31,2026-05-19T23:47:16.747951+00:00
818,sonnet,claude-sonnet-4-6,300,115,False,,2.3,2026-05-19T23:47:19.348007+00:00
818,gpt4,gpt-5.4,265,152,False,,2.16,2026-05-19T23:47:19.339412+00:00
818,oss,api-gpt-oss-120b,326,415,False,,2.5,2026-05-19T23:47:19.342594+00:00
819,sonnet,claude-sonnet-4-6,491,727,False,,8.4,2026-05-19T23:47:27.942919+00:00
819,gpt4,gpt-5.4,416,585,False,,6.9,2026-05-19T23:47:27.842841+00:00
819,oss,api-gpt-oss-120b,477,852,False,,4.89,2026-05-19T23:47:27.854739+00:00
820,sonnet,claude-sonnet-4-6,201,35,False,,1.38,2026-05-19T23:47:29.856082+00:00
820,gpt4,gpt-5.4,178,64,False,,1.6,2026-05-19T23:47:29.639441+00:00
820,oss,api-gpt-oss-120b,239,106,False,,0.7,2026-05-19T23:47:29.744354+00:00
821,sonnet,claude-sonnet-4-6,408,179,False,,4.27,2026-05-19T23:47:34.236431+00:00
821,gpt4,gpt-5.4,379,108,False,,1.97,2026-05-19T23:47:34.138929+00:00
821,oss,api-gpt-oss-120b,440,283,False,,1.6,2026-05-19T23:47:34.143265+00:00
822,sonnet,claude-sonnet-4-6,237,330,False,,5.49,2026-05-19T23:47:39.837382+00:00
822,gpt4,gpt-5.4,213,222,False,,3.33,2026-05-19T23:47:39.739898+00:00
822,oss,api-gpt-oss-120b,274,710,False,,4.09,2026-05-19T23:47:39.744174+00:00
823,sonnet,claude-sonnet-4-6,349,1249,False,,18.39,2026-05-19T23:48:11.637188+00:00
823,gpt4,gpt-5.4,305,1548,False,,19.89,2026-05-19T23:48:11.246432+00:00
823,oss,api-gpt-oss-120b,366,5727,False,,31.39,2026-05-19T23:48:11.249762+00:00
824,sonnet,claude-sonnet-4-6,1874,885,False,,10.89,2026-05-19T23:48:26.236061+00:00
824,gpt4,gpt-5.4,1662,590,False,,7.5,2026-05-19T23:48:25.657035+00:00
824,oss,api-gpt-oss-120b,1723,2126,False,,13.9,2026-05-19T23:48:25.896801+00:00
825,sonnet,claude-sonnet-4-6,361,306,False,,5.48,2026-05-19T23:48:35.053075+00:00
825,gpt4,gpt-5.4,319,300,False,,4.6,2026-05-19T23:48:35.044298+00:00
825,oss,api-gpt-oss-120b,380,1337,False,,8.1,2026-05-19T23:48:35.048551+00:00
826,sonnet,claude-sonnet-4-6,267,98,False,,2.2,2026-05-19T23:48:38.639011+00:00
826,gpt4,gpt-5.4,242,218,False,,2.6,2026-05-19T23:48:38.542958+00:00
826,oss,api-gpt-oss-120b,303,595,False,,3.39,2026-05-19T23:48:38.546117+00:00
827,sonnet,claude-sonnet-4-6,360,247,False,,4.0,2026-05-19T23:48:43.846767+00:00
827,gpt4,gpt-5.4,328,268,False,,3.64,2026-05-19T23:48:43.838207+00:00
827,oss,api-gpt-oss-120b,389,860,False,,5.1,2026-05-19T23:48:43.841828+00:00
828,sonnet,claude-sonnet-4-6,312,208,False,,4.1,2026-05-19T23:48:48.339155+00:00
828,gpt4,gpt-5.4,278,279,False,,3.7,2026-05-19T23:48:48.140786+00:00
828,oss,api-gpt-oss-120b,339,321,False,,2.0,2026-05-19T23:48:48.236093+00:00
829,sonnet,claude-sonnet-4-6,254,125,False,,3.0,2026-05-19T23:48:51.848559+00:00
829,gpt4,gpt-5.4,229,177,False,,2.7,2026-05-19T23:48:51.838515+00:00
829,oss,api-gpt-oss-120b,290,593,False,,3.23,2026-05-19T23:48:51.843728+00:00
830,sonnet,claude-sonnet-4-6,235,118,False,,2.6,2026-05-19T23:48:55.137950+00:00
830,gpt4,gpt-5.4,211,209,False,,2.8,2026-05-19T23:48:55.039197+00:00
830,oss,api-gpt-oss-120b,272,549,False,,3.1,2026-05-19T23:48:55.043896+00:00
831,sonnet,claude-sonnet-4-6,912,1304,False,,17.39,2026-05-19T23:49:18.338496+00:00
831,gpt4,gpt-5.4,828,556,False,,6.1,2026-05-19T23:49:17.745040+00:00
831,oss,api-gpt-oss-120b,889,3993,False,,22.5,2026-05-19T23:49:17.935505+00:00
832,sonnet,claude-sonnet-4-6,540,118,False,,6.08,2026-05-19T23:49:24.447584+00:00
832,gpt4,gpt-5.4,470,116,False,,2.22,2026-05-19T23:49:24.438268+00:00
832,oss,api-gpt-oss-120b,531,438,False,,2.5,2026-05-19T23:49:24.442980+00:00
833,sonnet,claude-sonnet-4-6,281,162,False,,2.7,2026-05-19T23:49:28.045951+00:00
833,gpt4,gpt-5.4,238,184,False,,2.3,2026-05-19T23:49:28.037838+00:00
833,oss,api-gpt-oss-120b,299,395,False,,3.44,2026-05-19T23:49:28.041879+00:00
834,sonnet,claude-sonnet-4-6,301,132,False,,2.99,2026-05-19T23:49:32.146148+00:00
834,gpt4,gpt-5.4,267,247,False,,4.0,2026-05-19T23:49:32.138832+00:00
834,oss,api-gpt-oss-120b,328,387,False,,2.49,2026-05-19T23:49:32.142270+00:00
835,sonnet,claude-sonnet-4-6,231,24,False,,1.14,2026-05-19T23:49:34.247516+00:00
835,gpt4,gpt-5.4,208,63,False,,1.9,2026-05-19T23:49:34.140687+00:00
835,oss,api-gpt-oss-120b,269,151,False,,1.0,2026-05-19T23:49:34.238626+00:00
836,sonnet,claude-sonnet-4-6,278,1255,False,,21.2,2026-05-19T23:49:57.244277+00:00
836,gpt4,gpt-5.4,252,609,False,,8.4,2026-05-19T23:49:57.237671+00:00
836,oss,api-gpt-oss-120b,313,4194,False,,22.78,2026-05-19T23:49:57.240780+00:00
837,sonnet,claude-sonnet-4-6,845,895,False,,10.0,2026-05-19T23:50:12.645387+00:00
837,gpt4,gpt-5.4,726,518,False,,5.69,2026-05-19T23:50:12.638380+00:00
837,oss,api-gpt-oss-120b,787,2018,False,,15.19,2026-05-19T23:50:12.641894+00:00
838,sonnet,claude-sonnet-4-6,326,249,False,,4.95,2026-05-19T23:50:17.745156+00:00
838,gpt4,gpt-5.4,291,251,False,,3.5,2026-05-19T23:50:17.737924+00:00
838,oss,api-gpt-oss-120b,352,673,False,,4.0,2026-05-19T23:50:17.741327+00:00
839,sonnet,claude-sonnet-4-6,375,326,False,,4.7,2026-05-19T23:50:24.648890+00:00
839,gpt4,gpt-5.4,323,424,False,,6.52,2026-05-19T23:50:24.539916+00:00
839,oss,api-gpt-oss-120b,384,810,False,,4.59,2026-05-19T23:50:24.638358+00:00
840,sonnet,claude-sonnet-4-6,349,1150,False,,17.79,2026-05-19T23:50:45.644200+00:00
840,gpt4,gpt-5.4,317,898,False,,11.57,2026-05-19T23:50:45.637243+00:00
840,oss,api-gpt-oss-120b,378,3815,False,,20.62,2026-05-19T23:50:45.640689+00:00
841,sonnet,claude-sonnet-4-6,303,196,False,,3.99,2026-05-19T23:50:49.740753+00:00
841,gpt4,gpt-5.4,259,199,False,,3.1,2026-05-19T23:50:49.641435+00:00
841,oss,api-gpt-oss-120b,320,364,False,,2.2,2026-05-19T23:50:49.737120+00:00
842,sonnet,claude-sonnet-4-6,514,939,False,,11.89,2026-05-19T23:51:01.737240+00:00
842,gpt4,gpt-5.4,455,483,False,,5.7,2026-05-19T23:51:01.642727+00:00
842,oss,api-gpt-oss-120b,516,1147,False,,6.4,2026-05-19T23:51:01.657518+00:00
843,sonnet,claude-sonnet-4-6,294,137,False,,2.8,2026-05-19T23:51:05.142514+00:00
843,gpt4,gpt-5.4,259,135,False,,2.5,2026-05-19T23:51:04.744047+00:00
843,oss,api-gpt-oss-120b,320,284,False,,2.0,2026-05-19T23:51:04.852799+00:00
844,sonnet,claude-sonnet-4-6,303,406,False,,5.71,2026-05-19T23:51:13.347896+00:00
844,gpt4,gpt-5.4,265,376,False,,4.59,2026-05-19T23:51:13.338449+00:00
844,oss,api-gpt-oss-120b,326,1412,False,,7.97,2026-05-19T23:51:13.343523+00:00
845,sonnet,claude-sonnet-4-6,209,33,False,,1.28,2026-05-19T23:51:15.346181+00:00
845,gpt4,gpt-5.4,185,87,False,,1.93,2026-05-19T23:51:15.338002+00:00
845,oss,api-gpt-oss-120b,246,122,False,,0.78,2026-05-19T23:51:15.342181+00:00
846,sonnet,claude-sonnet-4-6,324,143,False,,2.6,2026-05-19T23:51:18.137487+00:00
846,gpt4,gpt-5.4,276,157,False,,2.39,2026-05-19T23:51:18.038573+00:00
846,oss,api-gpt-oss-120b,337,302,False,,1.79,2026-05-19T23:51:18.043427+00:00
847,sonnet,claude-sonnet-4-6,522,516,False,,6.29,2026-05-19T23:51:25.746546+00:00
847,gpt4,gpt-5.4,413,561,False,,6.49,2026-05-19T23:51:25.738624+00:00
847,oss,api-gpt-oss-120b,474,1061,False,,7.59,2026-05-19T23:51:25.742547+00:00
848,sonnet,claude-sonnet-4-6,356,812,False,,9.69,2026-05-19T23:51:37.544539+00:00
848,gpt4,gpt-5.4,327,466,False,,5.49,2026-05-19T23:51:37.439794+00:00
848,oss,api-gpt-oss-120b,388,1940,False,,11.53,2026-05-19T23:51:37.451616+00:00
849,sonnet,claude-sonnet-4-6,236,122,False,,2.09,2026-05-18T21:47:49.622749+00:00
849,gpt4,gpt-5.4,210,188,False,,2.61,2026-05-18T21:47:49.478822+00:00
849,oss,api-gpt-oss-120b,271,163,False,,0.94,2026-05-18T21:47:49.541695+00:00
850,sonnet,claude-sonnet-4-6,479,767,False,,11.38,2026-05-19T23:51:49.928186+00:00
850,gpt4,gpt-5.4,457,476,False,,6.48,2026-05-19T23:51:49.564536+00:00
850,oss,api-gpt-oss-120b,518,2192,False,,11.91,2026-05-19T23:51:49.570155+00:00
851,sonnet,claude-sonnet-4-6,264,187,False,,3.49,2026-05-19T23:51:53.545968+00:00
851,gpt4,gpt-5.4,241,211,False,,3.59,2026-05-19T23:51:53.539465+00:00
851,oss,api-gpt-oss-120b,302,470,False,,2.61,2026-05-19T23:51:53.542730+00:00
852,sonnet,claude-sonnet-4-6,261,80,False,,1.88,2026-05-19T23:51:57.338994+00:00
852,gpt4,gpt-5.4,241,123,False,,3.2,2026-05-19T23:51:57.238376+00:00
852,oss,api-gpt-oss-120b,302,643,False,,3.52,2026-05-19T23:51:57.242081+00:00
853,sonnet,claude-sonnet-4-6,446,258,False,,4.49,2026-05-19T23:52:09.645893+00:00
853,gpt4,gpt-5.4,398,226,False,,3.09,2026-05-19T23:52:09.638164+00:00
853,oss,api-gpt-oss-120b,459,1923,False,,12.29,2026-05-19T23:52:09.641360+00:00
854,sonnet,claude-sonnet-4-6,321,221,False,,3.06,2026-05-19T23:52:14.244943+00:00
854,gpt4,gpt-5.4,281,239,False,,4.3,2026-05-19T23:52:14.147736+00:00
854,oss,api-gpt-oss-120b,342,491,False,,3.02,2026-05-19T23:52:14.239925+00:00
855,sonnet,claude-sonnet-4-6,566,171,False,,3.1,2026-05-19T23:52:17.640786+00:00
855,gpt4,gpt-5.4,459,152,False,,2.5,2026-05-19T23:52:17.441267+00:00
855,oss,api-gpt-oss-120b,520,440,False,,2.49,2026-05-19T23:52:17.546130+00:00
856,sonnet,claude-sonnet-4-6,356,1051,False,,19.0,2026-05-19T23:53:28.247068+00:00
856,gpt4,gpt-5.4,333,435,False,,8.15,2026-05-19T23:53:28.138892+00:00
856,oss,api-gpt-oss-120b,394,12760,False,,70.12,2026-05-19T23:53:28.150248+00:00
857,sonnet,claude-sonnet-4-6,799,1277,False,,18.1,2026-05-19T23:54:00.095149+00:00
857,gpt4,gpt-5.4,735,494,False,,6.3,2026-05-19T23:53:59.744915+00:00
857,oss,api-gpt-oss-120b,796,5238,False,,31.1,2026-05-19T23:53:59.988350+00:00
858,sonnet,claude-sonnet-4-6,392,322,False,,4.89,2026-05-18T21:49:30.488972+00:00
858,gpt4,gpt-5.4,349,380,False,,4.56,2026-05-18T21:49:30.470490+00:00
858,oss,api-gpt-oss-120b,410,653,False,,5.34,2026-05-18T21:49:30.479430+00:00
859,sonnet,claude-sonnet-4-6,370,148,False,,3.3,2026-05-19T23:54:03.837669+00:00
859,gpt4,gpt-5.4,321,246,False,,3.04,2026-05-19T23:54:03.739624+00:00
859,oss,api-gpt-oss-120b,382,372,False,,2.1,2026-05-19T23:54:03.744025+00:00
860,sonnet,claude-sonnet-4-6,239,195,False,,3.5,2026-05-19T23:54:08.145607+00:00
860,gpt4,gpt-5.4,218,221,False,,3.24,2026-05-19T23:54:08.136706+00:00
860,oss,api-gpt-oss-120b,279,734,False,,4.09,2026-05-19T23:54:08.141032+00:00
861,sonnet,claude-sonnet-4-6,287,260,False,,4.9,2026-05-19T23:54:14.845851+00:00
861,gpt4,gpt-5.4,265,286,False,,3.89,2026-05-19T23:54:14.837575+00:00
861,oss,api-gpt-oss-120b,326,1196,False,,6.51,2026-05-19T23:54:14.841776+00:00
862,sonnet,claude-sonnet-4-6,579,859,False,,11.7,2026-05-19T23:54:26.744139+00:00
862,gpt4,gpt-5.4,546,378,False,,5.11,2026-05-19T23:54:26.640706+00:00
862,oss,api-gpt-oss-120b,607,1073,False,,6.09,2026-05-19T23:54:26.650531+00:00
863,sonnet,claude-sonnet-4-6,229,106,False,,2.19,2026-05-19T23:54:29.447347+00:00
863,gpt4,gpt-5.4,199,126,False,,2.5,2026-05-19T23:54:29.439420+00:00
863,oss,api-gpt-oss-120b,260,234,False,,1.42,2026-05-19T23:54:29.443185+00:00
864,sonnet,claude-sonnet-4-6,296,122,False,,2.68,2026-05-19T23:54:32.238866+00:00
864,gpt4,gpt-5.4,263,155,False,,2.28,2026-05-19T23:54:32.139203+00:00
864,oss,api-gpt-oss-120b,324,239,False,,1.38,2026-05-19T23:54:32.143972+00:00
865,sonnet,claude-sonnet-4-6,224,46,False,,1.92,2026-05-19T23:54:34.340510+00:00
865,gpt4,gpt-5.4,200,84,False,,1.6,2026-05-19T23:54:34.238261+00:00
865,oss,api-gpt-oss-120b,261,187,False,,1.07,2026-05-19T23:54:34.242608+00:00
866,sonnet,claude-sonnet-4-6,797,1014,False,,14.29,2026-05-19T23:54:55.844612+00:00
866,gpt4,gpt-5.4,559,525,False,,6.25,2026-05-19T23:54:55.741446+00:00
866,oss,api-gpt-oss-120b,620,3851,False,,21.29,2026-05-19T23:54:55.756680+00:00
867,sonnet,claude-sonnet-4-6,448,708,False,,11.29,2026-05-19T23:55:07.336005+00:00
867,gpt4,gpt-5.4,387,450,False,,6.08,2026-05-19T23:55:07.239288+00:00
867,oss,api-gpt-oss-120b,448,1148,False,,6.28,2026-05-19T23:55:07.243238+00:00
868,sonnet,claude-sonnet-4-6,297,1591,False,,24.4,2026-05-19T23:55:36.847145+00:00
868,gpt4,gpt-5.4,275,1602,False,,25.99,2026-05-19T23:55:36.839847+00:00
868,oss,api-gpt-oss-120b,336,5302,False,,29.49,2026-05-19T23:55:36.843379+00:00
869,sonnet,claude-sonnet-4-6,316,158,False,,3.0,2026-05-19T23:55:39.947385+00:00
869,gpt4,gpt-5.4,285,192,False,,2.9,2026-05-19T23:55:39.939149+00:00
869,oss,api-gpt-oss-120b,346,506,False,,2.8,2026-05-19T23:55:39.943182+00:00
870,sonnet,claude-sonnet-4-6,282,219,False,,4.08,2026-05-19T23:55:44.048124+00:00
870,gpt4,gpt-5.4,259,62,False,,1.88,2026-05-19T23:55:44.039146+00:00
870,oss,api-gpt-oss-120b,320,537,False,,3.1,2026-05-19T23:55:44.043704+00:00
871,sonnet,claude-sonnet-4-6,327,259,False,,4.59,2026-05-19T23:55:49.542465+00:00
871,gpt4,gpt-5.4,287,363,False,,5.3,2026-05-19T23:55:49.438907+00:00
871,oss,api-gpt-oss-120b,348,614,False,,3.5,2026-05-19T23:55:49.538820+00:00
872,sonnet,claude-sonnet-4-6,356,89,False,,2.4,2026-05-19T23:55:52.242022+00:00
872,gpt4,gpt-5.4,311,147,False,,2.4,2026-05-19T23:55:52.043166+00:00
872,oss,api-gpt-oss-120b,372,256,False,,1.45,2026-05-19T23:55:52.142879+00:00
873,sonnet,claude-sonnet-4-6,915,1216,False,,24.09,2026-05-19T23:56:42.745774+00:00
873,gpt4,gpt-5.4,880,263,False,,4.9,2026-05-19T23:56:42.738940+00:00
873,oss,api-gpt-oss-120b,941,9100,False,,50.3,2026-05-19T23:56:42.742370+00:00
874,sonnet,claude-sonnet-4-6,613,854,False,,10.6,2026-05-19T23:56:53.650521+00:00
874,gpt4,gpt-5.4,577,495,False,,6.1,2026-05-19T23:56:53.541065+00:00
874,oss,api-gpt-oss-120b,638,1468,False,,8.3,2026-05-19T23:56:53.639746+00:00
875,sonnet,claude-sonnet-4-6,292,371,False,,4.6,2026-05-19T23:57:00.036183+00:00
875,gpt4,gpt-5.4,263,513,False,,6.1,2026-05-19T23:56:59.939174+00:00
875,oss,api-gpt-oss-120b,324,971,False,,5.33,2026-05-19T23:56:59.943367+00:00
876,sonnet,claude-sonnet-4-6,589,159,False,,3.49,2026-05-19T23:57:05.219360+00:00
876,gpt4,gpt-5.4,498,327,False,,4.6,2026-05-19T23:57:04.738201+00:00
876,oss,api-gpt-oss-120b,559,607,False,,3.4,2026-05-19T23:57:04.741625+00:00
877,sonnet,claude-sonnet-4-6,1058,1277,False,,19.99,2026-05-19T23:57:26.039683+00:00
877,gpt4,gpt-5.4,1015,272,False,,3.34,2026-05-19T23:57:25.345417+00:00
877,oss,api-gpt-oss-120b,1076,2104,False,,11.49,2026-05-19T23:57:25.753812+00:00
878,sonnet,claude-sonnet-4-6,281,1089,False,,11.89,2026-05-18T21:46:05.544738+00:00
878,gpt4,gpt-5.4,255,830,False,,10.9,2026-05-18T21:46:05.440014+00:00
878,oss,api-gpt-oss-120b,316,1727,False,,9.5,2026-05-18T21:46:05.540550+00:00
879,sonnet,claude-sonnet-4-6,376,616,False,,9.89,2026-05-19T23:57:37.632246+00:00
879,gpt4,gpt-5.4,326,296,False,,4.62,2026-05-19T23:57:36.138244+00:00
879,oss,api-gpt-oss-120b,387,1064,False,,6.0,2026-05-19T23:57:36.141968+00:00
880,sonnet,claude-sonnet-4-6,303,164,False,,3.09,2026-05-19T23:57:40.836794+00:00
880,gpt4,gpt-5.4,265,231,False,,3.0,2026-05-19T23:57:40.739141+00:00
880,oss,api-gpt-oss-120b,326,258,False,,1.74,2026-05-19T23:57:40.742406+00:00
881,sonnet,claude-sonnet-4-6,264,166,False,,3.09,2026-05-19T23:57:44.640567+00:00
881,gpt4,gpt-5.4,244,280,False,,3.5,2026-05-19T23:57:44.437632+00:00
881,oss,api-gpt-oss-120b,305,510,False,,2.8,2026-05-19T23:57:44.541583+00:00
882,sonnet,claude-sonnet-4-6,343,171,False,,3.0,2026-05-19T23:57:49.539469+00:00
882,gpt4,gpt-5.4,316,307,False,,4.19,2026-05-19T23:57:49.047957+00:00
882,oss,api-gpt-oss-120b,377,315,False,,1.9,2026-05-19T23:57:49.252383+00:00
883,sonnet,claude-sonnet-4-6,322,501,False,,7.4,2026-05-19T23:57:57.437314+00:00
883,gpt4,gpt-5.4,296,338,False,,4.7,2026-05-19T23:57:57.339743+00:00
883,oss,api-gpt-oss-120b,357,1136,False,,6.2,2026-05-19T23:57:57.344181+00:00
884,sonnet,claude-sonnet-4-6,230,99,False,,2.19,2026-05-19T23:57:59.741261+00:00
884,gpt4,gpt-5.4,201,104,False,,2.0,2026-05-19T23:57:59.640561+00:00
884,oss,api-gpt-oss-120b,262,323,False,,2.0,2026-05-19T23:57:59.737132+00:00
885,sonnet,claude-sonnet-4-6,329,353,False,,6.6,2026-05-19T23:58:06.446403+00:00
885,gpt4,gpt-5.4,295,235,False,,3.47,2026-05-19T23:58:06.439625+00:00
885,oss,api-gpt-oss-120b,356,714,False,,3.91,2026-05-19T23:58:06.443136+00:00
886,sonnet,claude-sonnet-4-6,408,335,False,,6.08,2026-05-19T23:58:12.942347+00:00
886,gpt4,gpt-5.4,372,343,False,,5.09,2026-05-19T23:58:12.741828+00:00
886,oss,api-gpt-oss-120b,433,380,False,,2.1,2026-05-19T23:58:12.937618+00:00
887,sonnet,claude-sonnet-4-6,1104,1240,False,,14.77,2026-05-19T23:58:27.848712+00:00
887,gpt4,gpt-5.4,1071,643,False,,7.09,2026-05-19T23:58:27.838322+00:00
887,oss,api-gpt-oss-120b,1132,2206,False,,12.09,2026-05-19T23:58:27.843806+00:00
888,sonnet,claude-sonnet-4-6,1335,978,False,,14.5,2026-05-19T23:58:43.337241+00:00
888,gpt4,gpt-5.4,1133,597,False,,7.5,2026-05-19T23:58:43.041002+00:00
888,oss,api-gpt-oss-120b,1194,2625,False,,15.1,2026-05-19T23:58:43.236022+00:00
889,sonnet,claude-sonnet-4-6,342,330,False,,4.49,2026-05-19T23:58:50.753019+00:00
889,gpt4,gpt-5.4,303,169,False,,3.0,2026-05-19T23:58:50.640276+00:00
889,oss,api-gpt-oss-120b,364,900,False,,7.1,2026-05-19T23:58:50.738032+00:00
890,sonnet,claude-sonnet-4-6,713,275,False,,6.19,2026-05-19T23:58:57.050414+00:00
